company_name,email,phone,website,domain,address,city,province,rating,reviews,category,google_maps_url
Blue J Nails & Head Spa (Formerly Princess Nails & Head Spa),bluejnails1475@gmail.com,+1 902-832-3199,https://bluejnailsheadspa.com/,bluejnailsheadspa.com,"1475 Bedford Hwy #2A, Bedford, NS B4A 3Z5, Canada",Bedford,Nova Scotia,4.7,152,Nail salon,https://www.google.com/maps/search/?api=1&query=Blue%20J%20Nails%20%26%20Head%20Spa%20(Formerly%20Princess%20Nails%20%26%20Head%20Spa)&query_place_id=ChIJReNfHFCJWUsRa0bq049GlPc
Euro Esthetics,,+1 902-292-6717,https://www.facebook.com/profile.php?id=100083964062282,www.facebook.com,"1232 Bedford Hwy, Bedford, NS B4A 1C6, Canada",Bedford,Nova Scotia,5,7,Day spa,https://www.google.com/maps/search/?api=1&query=Euro%20Esthetics&query_place_id=ChIJl1GDZMaLWUsRc1qdVOUDja4
Chante Beauty Spa ( West Bedford),,+1 902-490-9999,https://chantebeautyspa.ca/,chantebeautyspa.ca,"12 Ella Ln #107, Bedford, NS B4B 2J6, Canada",Bedford,Nova Scotia,5,39,Nail salon,https://www.google.com/maps/search/?api=1&query=Chante%20Beauty%20Spa%20(%20West%20Bedford)&query_place_id=ChIJA--VlWCLWUsRPKbJHAdXI9w
Ziba Aesthetics,,,http://zibamedispa.janeapp.com/,zibamedispa.janeapp.com,"58 Tillock Dr, Lower Sackville, NS B4C 1K7, Canada",Lower Sackville,Nova Scotia,5,10,Medical spa,https://www.google.com/maps/search/?api=1&query=Ziba%20Aesthetics&query_place_id=ChIJ25PmPfYhWksRK7VZDIA90es
Glam Theory Studio - By Divya,info@latinotype.com,+1 902-840-1414,https://www.glamtheory.ca/,www.glamtheory.ca,"860 Basinview Dr, Bedford, NS B4A 4K9, Canada",Bedford,Nova Scotia,5,85,Beauty salon,https://www.google.com/maps/search/?api=1&query=Glam%20Theory%20Studio%20-%20By%20Divya&query_place_id=ChIJ7-g6TWCJWUsRUk18_RNPjnw
SPA & Massage Nataliia Osadcha,osadchanv198207@gmail.com,+1 902-478-3984,https://nataliia-osadcha-spa-massage.square.site/,nataliia-osadcha-spa-massage.square.site,"24 Waltham Ln, Bedford, NS B4A 0E9, Canada",Bedford,Nova Scotia,5,12,Massage therapist,https://www.google.com/maps/search/?api=1&query=SPA%20%26%20Massage%20Nataliia%20Osadcha&query_place_id=ChIJL6WnOI2JWUsRl00QeISrTJA
Nurse Injector Leah,,+1 438-873-5324,,,"38 Ella Ln #202, Bedford, NS B4B 2M8, Canada",Bedford,Nova Scotia,5,6,Day spa,https://www.google.com/maps/search/?api=1&query=Nurse%20Injector%20Leah&query_place_id=ChIJsWwm4RqLWUsRBlUvQ4Y56rE
Juventas Skin & Wellness,,,http://juventas.janeapp.com/,juventas.janeapp.com,"281 Sackville Dr, Lower Sackville, NS B4C 2R5, Canada",Lower Sackville,Nova Scotia,5,7,Medical spa,https://www.google.com/maps/search/?api=1&query=Juventas%20Skin%20%26%20Wellness&query_place_id=ChIJ9TNq9e4hWksRuBzluGImts4
ERSA Esthetics,,+1 902-412-9721,http://www.ersaesthetics.com/,www.ersaesthetics.com,"42 Judy Anne Ct, Lower Sackville, NS B4C 3X7, Canada",Lower Sackville,Nova Scotia,5,20,Spa,https://www.google.com/maps/search/?api=1&query=ERSA%20Esthetics&query_place_id=ChIJtV4Y7cWJWUsRHtXI32OzxrQ
Atmosphere Day Spa,39cc710ca6e84f94ba613569a1076da3@airetax.com,+1 902-446-8295,http://www.atmospheredayspa.ca/,www.atmospheredayspa.ca,"1684 Hammonds Plains Rd, Hammonds Plains, NS B4B 1P5, Canada",Hammonds Plains,Nova Scotia,5,22,Day spa,https://www.google.com/maps/search/?api=1&query=Atmosphere%20Day%20Spa&query_place_id=ChIJx8HYZ1WJWUsRAke8IILWj5E
Galaxy Healing,mishkat.walaa@gmail.com,+1 514-214-0379,http://www.galaxyhealing.net/,www.galaxyhealing.net,"31 Welch Ln Basement, Halifax, NS B3M 0B6, Canada",Halifax,Nova Scotia,4.8,40,Acupuncture clinic,https://www.google.com/maps/search/?api=1&query=Galaxy%20Healing&query_place_id=ChIJgfaa4VchWksRxtfakkoT34I
Atlantic Massage Therapy Inc,amtc@massagetherapy.ns.ca,+1 902-832-5226,https://massagetherapy.ns.ca/,massagetherapy.ns.ca,"1496 Bedford Hwy Unit 200, Bedford, NS B4A 1E5, Canada",Bedford,Nova Scotia,4.2,33,Massage therapist,https://www.google.com/maps/search/?api=1&query=Atlantic%20Massage%20Therapy%20Inc&query_place_id=ChIJnced88WJWUsRgqJvUONTrMk
Luminate Co Wellness Centre,,+1 902-835-9319,https://luminateco.ca/clinic/,luminateco.ca,"486 Starboard Dr, Halifax, NS B3M 0N6, Canada",Halifax,Nova Scotia,4.7,52,Massage therapist,https://www.google.com/maps/search/?api=1&query=Luminate%20Co%20Wellness%20Centre&query_place_id=ChIJ3RFreZaLWUsRGqQQ6oId3Jk
Bella Luxe Studio,,+1 902-405-5444,http://www.bellaluxestudio.ca/,www.bellaluxestudio.ca,"793 Bedford Hwy #105, Bedford, NS B4A 0K1, Canada",Bedford,Nova Scotia,4.6,65,Beauty salon,https://www.google.com/maps/search/?api=1&query=Bella%20Luxe%20Studio&query_place_id=ChIJI5wn4QmJWUsRWHdLVfAV-Ts
LakeSide Massage & Hydrotherapy,hi@mystore.com,+1 902-825-9450,https://lakeside-massage-and-hydrotherapy.square.site/,lakeside-massage-and-hydrotherapy.square.site,"59 Kings Rd Pl, Lower Sackville, NS B4C 4E5, Canada",Lower Sackville,Nova Scotia,5,35,Massage therapist,https://www.google.com/maps/search/?api=1&query=LakeSide%20Massage%20%26%20Hydrotherapy&query_place_id=ChIJcdv_J8CJWUsR7KRV6qUu8EI
Pure Grace Wellness Massage Therapy,,+1 902-907-2544,http://puregracewellnessmassagetherapy.clinicsense.com/,puregracewellnessmassagetherapy.clinicsense.com,"12 Ella Ln, Bedford, NS B4B 2J6, Canada",Bedford,Nova Scotia,5,36,Massage therapist,https://www.google.com/maps/search/?api=1&query=Pure%20Grace%20Wellness%20Massage%20Therapy&query_place_id=ChIJfTxW8eiLWUsRjlrx_Kh_ou0
The Salt Room,info@thesaltroom.ca,+1 902-428-7258,http://www.thesaltroom.ca/,www.thesaltroom.ca,"650 Washmill Lake Dr, Halifax, NS B3S 0H8, Canada",Halifax,Nova Scotia,4.8,39,Health spa,https://www.google.com/maps/search/?api=1&query=The%20Salt%20Room&query_place_id=ChIJAQBAbKYhWksRJjG73fJzCWI
Coral Beauty Salon & Spa,,+1 902-482-7313,,,"145 Southgate Dr, Bedford, NS B0A 4L2, Canada",Bedford,Nova Scotia,5,12,Beauty salon,https://www.google.com/maps/search/?api=1&query=Coral%20Beauty%20Salon%20%26%20Spa&query_place_id=ChIJEROm1QKKWUsR9YzbmIFBJcQ
Top Tier Massage,toptiermassagehfx@gmail.com,+1 902-430-7013,https://www.toptiermassage.ca/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=16119012227138536625,www.toptiermassage.ca,"1475 Bedford Hwy Suite #104, Bedford, NS B4A 3Z5, Canada",Bedford,Nova Scotia,4.6,59,Massage therapist,https://www.google.com/maps/search/?api=1&query=Top%20Tier%20Massage&query_place_id=ChIJXz2TseGJWUsRqyOA5hb1EV4
Bodytreat Wellness,info@bodytreat.ca,+1 902-200-8355,https://bodytreat.ca/,bodytreat.ca,"142 Voyageur Way, Hammonds Plains, NS B4B 0N1, Canada",Hammonds Plains,Nova Scotia,5,45,Massage therapist,https://www.google.com/maps/search/?api=1&query=Bodytreat%20Wellness&query_place_id=ChIJu3ffKK2LWUsRtUtY3tds1Ws
J'adore Nails Salon & Spa,info@jadorenails.ca,+1 902-404-3939,http://www.jadorenails.ca/,www.jadorenails.ca,"961 Bedford Hwy, Bedford, NS B4A 1A9, Canada",Bedford,Nova Scotia,4.3,332,Nail salon,https://www.google.com/maps/search/?api=1&query=J'adore%20Nails%20Salon%20%26%20Spa&query_place_id=ChIJDSERPPSJWUsRFikdqzTRuLQ
Acorn Ability Clinic,,+1 902-266-1241,,,"The Compass Rose Health and Wellness Centre, 36 Brookshire Ct #200, Bedford, NS B4A 4E9, Canada",Bedford,Nova Scotia,5,10,Massage therapist,https://www.google.com/maps/search/?api=1&query=Acorn%20Ability%20Clinic&query_place_id=ChIJYXVZQ46JWUsRV3TzYskFTMw
Blisstini Day Spa,,+1 902-252-6928,http://www.blisstini.com/,www.blisstini.com,"Kingswood North, Lucasville, NS B4B 0N2, Canada",Lucasville,Nova Scotia,5,24,Day spa,https://www.google.com/maps/search/?api=1&query=Blisstini%20Day%20Spa&query_place_id=ChIJn3_WayiJWUsRV_x1Z8FWJTc
Joir Nails Studio (Bedford),joirnails@gmail.com,+1 902-989-5878,http://joirnailstudio.ca/,joirnailstudio.ca,"226 Broad St Unit 104, Bedford, NS B4B 1J6, Canada",Bedford,Nova Scotia,4.9,155,Nail salon,https://www.google.com/maps/search/?api=1&query=Joir%20Nails%20Studio%20(Bedford)&query_place_id=ChIJC3QdQ1gQzA0RMbcTVFoQH1s
O2 Wellness,,+1 902-706-1700,http://www.o2wellness.ca/,www.o2wellness.ca,"1595 Bedford Hwy #210, Bedford, NS B4A 3Y4, Canada",Bedford,Nova Scotia,4.8,511,Gym,https://www.google.com/maps/search/?api=1&query=O2%20Wellness&query_place_id=ChIJQ5ngAcWJWUsRD7RZL6rjMJE
FOUR SEASON NAILS Salon & Spa,info@fourseasonnails.com,+1 902-832-1818,http://www.fourseasonnails.co/,www.fourseasonnails.co,"771 Bedford Hwy, Bedford, NS B4A 1A2, Canada",Bedford,Nova Scotia,4.3,141,Nail salon,https://www.google.com/maps/search/?api=1&query=FOUR%20SEASON%20NAILS%20Salon%20%26%20Spa&query_place_id=ChIJn-TWUVWLWUsRZd6pbPIPn28
Halifax Prenatal Massage,hello@halifaxprenatalmassage.com,+1 902-870-6280,https://halifaxprenatalmassage.com/,halifaxprenatalmassage.com,"397 Bedford Hwy #323, Halifax, NS B3M 2C8, Canada",Halifax,Nova Scotia,5,58,Massage therapist,https://www.google.com/maps/search/?api=1&query=Halifax%20Prenatal%20Massage&query_place_id=ChIJBw_JdzIzK4gR8W33AUOxuEs
Skin Deep Aesthetics,salon@deannabeauty.ca,+1 902-830-6656,http://deannabeauty.ca/,deannabeauty.ca,"10 Robert Allen Dr, Halifax, NS B3M 3G8, Canada",Halifax,Nova Scotia,5,78,Beauty salon,https://www.google.com/maps/search/?api=1&query=Skin%20Deep%20Aesthetics&query_place_id=ChIJTQQJg48gWksR-uSvw33lsns
YANA'S VIP NAILS & SPA PEDICURES,hi@mystore.com,+1 902-216-0796,https://yanas-vip-nails-spa-pedicures.square.site/,yanas-vip-nails-spa-pedicures.square.site,"140 Oceanview Dr, Bedford, NS B4A 4G4, Canada",Bedford,Nova Scotia,5,102,Nail salon,https://www.google.com/maps/search/?api=1&query=YANA'S%20VIP%20NAILS%20%26%20SPA%20PEDICURES&query_place_id=ChIJCcV0WACLWUsRXZlGiZv5h1g
Massage Roots Holistic Care,kristine.corkum@yahoo.ca,+1 902-329-9025,http://massageroots.ca/,massageroots.ca,"Charlotte Ln, Bedford, NS B3M 4M1, Canada",Bedford,Nova Scotia,3.4,5,Massage therapist,https://www.google.com/maps/search/?api=1&query=Massage%20Roots%20Holistic%20Care&query_place_id=ChIJ59ZidrVv7ykRbQO6qsKChs4
Elite Medical Spa,info@elitemedspanh.com,(603) 637-0037,https://elitemedspanh.com/,elitemedspanh.com,"360 State Rte 101 unit 11, Bedford, NH 03110",Bedford,Nova Scotia,5,38,Medical spa,https://www.google.com/maps/search/?api=1&query=Elite%20Medical%20Spa&query_place_id=ChIJL6KMX79L4okRvpAjVJQo5KM
Anesis Esthetics and Electrolysis,,+1 902-830-5385,http://www.anesisesthetics.ca/,www.anesisesthetics.ca,"124 Balsam Cir, Lower Sackville, NS B4C 1A9, Canada",Lower Sackville,Nova Scotia,5,27,Electrolysis hair removal service,https://www.google.com/maps/search/?api=1&query=Anesis%20Esthetics%20and%20Electrolysis&query_place_id=ChIJH9F3Kb6IWUsRTloYfd8NOfg
The Compass Rose Health and Wellness Centre,info@thecompassrose.ca,+1 902-346-2158,http://www.thecompassrose.ca/,www.thecompassrose.ca,"36 Brookshire Ct suite #5, Bedford, NS B4A 4E9, Canada",Bedford,Nova Scotia,4.1,12,Mental health service,https://www.google.com/maps/search/?api=1&query=The%20Compass%20Rose%20Health%20and%20Wellness%20Centre&query_place_id=ChIJT9ebnI6JWUsRGrkBik7mNC4
Luminate Co Wellness Market,,+1 902-835-9319,https://www.luminateco.ca/,www.luminateco.ca,"486 Starboard Dr, Halifax, NS B3M 0N6, Canada",Halifax,Nova Scotia,4.8,295,Greengrocer,https://www.google.com/maps/search/?api=1&query=Luminate%20Co%20Wellness%20Market&query_place_id=ChIJPyd3BNyLWUsRfW_INydgFa4
Massage Addict Bedford Larry Uteck,larryuteck@massageaddict.ca,+1 902-832-0761,https://www.massageaddict.ca/larryuteck/?utm_source=google_business_profile&utm_medium=organic,www.massageaddict.ca,"620 Nine Mile Dr, Bedford, NS B4A 0H4, Canada",Bedford,Nova Scotia,4.5,190,Massage therapist,https://www.google.com/maps/search/?api=1&query=Massage%20Addict%20Bedford%20Larry%20Uteck&query_place_id=ChIJc7OBVRCKWUsRefMt7WuIzRE
Stillwaters Healing Inc.,stillwaters.healing2@gmail.com,+1 902-412-4735,https://stillwaters-healing.com/,stillwaters-healing.com,"11 Bloom Ln Suite 214, Bedford, NS B4B 0W5, Canada",Bedford,Nova Scotia,5,16,Massage therapist,https://www.google.com/maps/search/?api=1&query=Stillwaters%20Healing%20Inc.&query_place_id=ChIJDXUGdt2LWUsRMKBVRcENfck
Kneaded Balance Massage & Wellness,marybeth@kneadedbalance.ca,+1 902-237-2465,https://kneadedbalancemassage.janeapp.com/#staff_member/1,kneadedbalancemassage.janeapp.com,"397 Bedford Hwy #312, Halifax, NS B3M 2C8, Canada",Halifax,Nova Scotia,5,13,Massage therapist,https://www.google.com/maps/search/?api=1&query=Kneaded%20Balance%20Massage%20%26%20Wellness&query_place_id=ChIJFZIZF_AhWksRcLxgyBtJdhE
Underground Wax Bar,,,,,"2 Bluewater Rd Suite 175, Bedford, NS B4B 1G8, Canada",Bedford,Nova Scotia,5,16,Beauty salon,https://www.google.com/maps/search/?api=1&query=Underground%20Wax%20Bar&query_place_id=ChIJ58s2w0OHWUsRH2wDtHFflBY
The Head Shoppe - Bedford,info@salonresourcegroup.com,+1 902-835-1669,https://www.headshoppe.ca/,www.headshoppe.ca,"961 Mill Cove Plaza, Bedford, NS B4A 3P1, Canada",Bedford,Nova Scotia,4.6,279,Beauty salon,https://www.google.com/maps/search/?api=1&query=The%20Head%20Shoppe%20-%20Bedford&query_place_id=ChIJ51_WBfSJWUsRo3rSx1i4yd8
All Sports Mattress,,+1 902-830-7677,https://allsportsandwellness.ca/,allsportsandwellness.ca,"110 Dartmouth Rd, Bedford, NS B4A 2K6, Canada",Bedford,Nova Scotia,5,18,Mattress store,https://www.google.com/maps/search/?api=1&query=All%20Sports%20Mattress&query_place_id=ChIJj_moFLn2QScRGCf-Ecom5lk
PrincessNails,,+1 902-832-3199,http://www.princessnailshalifax.com/,www.princessnailshalifax.com,"1475 Bedford Hwy, Bedford, NS B4A 3Z5, Canada",Bedford,Nova Scotia,3,119,Nail salon,https://www.google.com/maps/search/?api=1&query=PrincessNails&query_place_id=ChIJiRXeX8GJWUsR3viBRQAURzQ
Nova Physiotherapy - Bedford,burnside@novaphysiotherapy.ca,+1 902-405-3535,https://novaphysiotherapy.ca/location/physiotherapy-center-halifax-ns/,novaphysiotherapy.ca,"75 Peakview Way Unit 130, Halifax, NS B3M 0G2, Canada",Halifax,Nova Scotia,4.9,96,Massage therapist,https://www.google.com/maps/search/?api=1&query=Nova%20Physiotherapy%20-%20Bedford&query_place_id=ChIJKftaE8YmWksRXYL5goTZP00
Bear Nails,,+1 902-818-3743,https://www.dashbooking.com/salon/bear-nails,www.dashbooking.com,"793 Bedford Hwy #105, Bedford, NS B4A 0K1, Canada",Bedford,Nova Scotia,4.7,79,Nail salon,https://www.google.com/maps/search/?api=1&query=Bear%20Nails&query_place_id=ChIJ4TxFn5eJWUsRpq7zoglH0sk
Pampering Poole Esthetics,,+1 902-209-9171,,,"103 Sackville Cross Rd, Lower Sackville, NS B4C 2M2, Canada",Lower Sackville,Nova Scotia,5,9,Beauty salon,https://www.google.com/maps/search/?api=1&query=Pampering%20Poole%20Esthetics&query_place_id=ChIJDZe2ee-IWUsRH0HIHiaTBRk
Spice Nails,,+1 902-832-6204,http://bedfordplacemall.com/services.php,bedfordplacemall.com,"1658 Bedford Hwy, Bedford, NS B4A 2X9, Canada",Bedford,Nova Scotia,3.5,68,Nail salon,https://www.google.com/maps/search/?api=1&query=Spice%20Nails&query_place_id=ChIJsVt9o8iJWUsRMBiTbs1X_5Q
Atlantic Trinity Nail & Head Spa,,+1 902-789-9456,https://atlantictrinity.ca/,atlantictrinity.ca,"1432 Hammonds Plains Rd Unit 14, Hammonds Plains, NS B4B 1P6, Canada",Hammonds Plains,Nova Scotia,5,14,Nail salon,https://www.google.com/maps/search/?api=1&query=Atlantic%20Trinity%20Nail%20%26%20Head%20Spa&query_place_id=ChIJ6WwijzGLWUsRNXdfQAzsy9Y
Kylie's Nails & Spa,,+1 902-405-8999,,,"81 Peakview Way #102, Bedford, NS B3M 0G2, Canada",Bedford,Nova Scotia,3.2,100,Nail salon,https://www.google.com/maps/search/?api=1&query=Kylie's%20Nails%20%26%20Spa&query_place_id=ChIJ40zN_w2KWUsR2E_ydoxJqHw
Bedford-Sackville Physiotherapy Clinic Inc,,+1 902-865-5749,http://www.bedfordsackvillephysio.com/,www.bedfordsackvillephysio.com,"447 Sackville Dr, Lower Sackville, NS B4C 2S1, Canada",Lower Sackville,Nova Scotia,4.7,78,Massage therapist,https://www.google.com/maps/search/?api=1&query=Bedford-Sackville%20Physiotherapy%20Clinic%20Inc&query_place_id=ChIJryzqCvGIWUsRK0C190VCmII
The Lifehouse,connect@the-lifehouse.com,+1 902-446-4030,http://www.the-lifehouse.com/,www.the-lifehouse.com,"1387 Hammonds Plains Rd, Hammonds Plains, NS B4B 1P6, Canada",Hammonds Plains,Nova Scotia,5,68,Massage therapist,https://www.google.com/maps/search/?api=1&query=The%20Lifehouse&query_place_id=ChIJ-3EBiOKLWUsRcWK7ijTz__c
Boss Babe Salon & Spa,,+1 902-864-8808,https://m.facebook.com/profile.php?id=100063588879637,m.facebook.com,"477 Cobequid Rd, Lower Sackville, NS B4C 4E9, Canada",Lower Sackville,Nova Scotia,4.2,42,Beauty salon,https://www.google.com/maps/search/?api=1&query=Boss%20Babe%20Salon%20%26%20Spa&query_place_id=ChIJ3ZxHPPGJWUsRSTqrCVYkMgk
Taylor Hirtle Acupuncture,info@homebodhiwellness.ca,+1 902-499-3658,https://taylorhirtle-acupuncture.janeapp.com/,taylorhirtle-acupuncture.janeapp.com,"1368 Bedford Hwy, Bedford, NS B4A 1E2, Canada",Bedford,Nova Scotia,5,58,Acupuncture clinic,https://www.google.com/maps/search/?api=1&query=Taylor%20Hirtle%20Acupuncture&query_place_id=ChIJHbcgoWIjWksRtNe9RckHldY
Within The Skin Medi Spa Inc.,,+1 902-593-1255,http://www.withintheskin.ca/,www.withintheskin.ca,"106 Duke St, Chester, NS B0J 1J0, Canada",Chester,Nova Scotia,4.8,38,Medical spa,https://www.google.com/maps/search/?api=1&query=Within%20The%20Skin%20Medi%20Spa%20Inc.&query_place_id=ChIJh5ErPQfnWUsRLSkq0IP7guc
Valley Medical,hello@vmedical.ca,+1 902-678-2121,http://www.vmedical.ca/,www.vmedical.ca,"Centennial Professional Centre, 81 Exhibition St, Kentville, NS B4N 1C2, Canada",Kentville,Nova Scotia,4.9,41,Medical spa,https://www.google.com/maps/search/?api=1&query=Valley%20Medical&query_place_id=ChIJeXWHpSZXWEsRcsjHhaEY8M0
Miracca Spa,,+1 902-955-3101,,,"774 Central Ave, Greenwood, NS B0P 1N0, Canada",Greenwood,Nova Scotia,5,6,Medical spa,https://www.google.com/maps/search/?api=1&query=Miracca%20Spa&query_place_id=ChIJVZRMsilrWEsRhJZupMol76A
Quality Life Healing Centre,jiacmd@yahoo.ca,+1 902-412-2688,http://www.acupuncturehalifax.com/,www.acupuncturehalifax.com,"647 Bedford Hwy Unit 102B, Bedford, NS B3M 0A5, Canada",Bedford,Nova Scotia,5,16,Acupuncture clinic,https://www.google.com/maps/search/?api=1&query=Quality%20Life%20Healing%20Centre&query_place_id=ChIJr0VCXqghWksRGcljHA68pZ8
Mella Massage Therapy,melissadoucettermt@gmail.com,+1 902-329-3905,https://mellamassagetherapy.janeapp.com/,mellamassagetherapy.janeapp.com,"65 Dellridge Ln, Bedford, NS B4A 0H2, Canada",Bedford,Nova Scotia,5,5,Massage therapist,https://www.google.com/maps/search/?api=1&query=Mella%20Massage%20Therapy&query_place_id=ChIJkbdj84TxaaIRtmqrUc3wUTI
Rhythmic Massage,jeremy.rhythmic.massage@gmail.com,+1 902-789-2623,https://sites.google.com/view/rhythmic-massage/home,sites.google.com,"263 Kaye St, Lower Sackville, NS B4C 1N3, Canada",Lower Sackville,Nova Scotia,4.9,19,Massage therapist,https://www.google.com/maps/search/?api=1&query=Rhythmic%20Massage&query_place_id=ChIJ0Ytz8CiJWUsRDfvaOUefHSQ
The Parlour Boutique Salon,,+1 902-446-7575,http://www.parloursalon.ca/,www.parloursalon.ca,"65 Dellridge Ln, Bedford, NS B4A 1H0, Canada",Bedford,Nova Scotia,4.4,29,Beauty salon,https://www.google.com/maps/search/?api=1&query=The%20Parlour%20Boutique%20Salon&query_place_id=ChIJHzfKJBGKWUsRyF_G6ThtG9Q
Lala Ji The Barber Shop Bedford | Best Barber in Bedford,admin@thelalajigroup.com,+1 902-223-4488,https://lalajithebarbershop.ca/,lalajithebarbershop.ca,"1509 Bedford Hwy, Bedford, NS B4A 1E3, Canada",Bedford,Nova Scotia,4.7,163,Hairdresser,https://www.google.com/maps/search/?api=1&query=Lala%20Ji%20The%20Barber%20Shop%20Bedford%20%7C%20Best%20Barber%20in%20Bedford&query_place_id=ChIJT2L6c-GJWUsR4oCzmtUmCao
Tulip Nails,,+1 506-333-4106,https://www.tulipnails.ca/,www.tulipnails.ca,"453 Sackville Dr, Lower Sackville, NS B4C 2S1, Canada",Lower Sackville,Nova Scotia,5,127,Nail salon,https://www.google.com/maps/search/?api=1&query=Tulip%20Nails&query_place_id=ChIJVXBPGZuJWUsReYt5ocEpUhU
Tru Salon Suites,,+1 709-691-7772,http://www.trusalonsuites.ca/,www.trusalonsuites.ca,"660 Bedford Hwy, Halifax, NS B3M 0M2, Canada",Halifax,Nova Scotia,4.8,63,Beauty salon,https://www.google.com/maps/search/?api=1&query=Tru%20Salon%20Suites&query_place_id=ChIJY-KRC2QhWksRuqeldUM43Dw
Vera Skin and Laser Studio,,+1 647-222-3804,,,"31 Valleyfield Rd, Dartmouth, NS B2W 1N4, Canada",Dartmouth,Nova Scotia,5,19,Health spa,https://www.google.com/maps/search/?api=1&query=Vera%20Skin%20and%20Laser%20Studio&query_place_id=ChIJX2RrrPNjMYcRWd3cLHzDpaE
Revitalize RX Infusion + Med Spa,,(774) 328-9251,https://www.revitalizerx.net/,www.revitalizerx.net,"154 Faunce Corner Rd unit f, Dartmouth, MA 02747",Dartmouth,Nova Scotia,5,82,Medical spa,https://www.google.com/maps/search/?api=1&query=Revitalize%20RX%20Infusion%20%2B%20Med%20Spa&query_place_id=ChIJA1bbmCfl5IkR4z9nKCHrT-o
Tranquility Spa,privacypolicyupdates@automattic.com,+1 902-407-2434,http://www.tranquility-spa.ca/,www.tranquility-spa.ca,"252 Waverley Rd, Dartmouth, NS B2X 2C6, Canada",Dartmouth,Nova Scotia,4.9,28,Spa,https://www.google.com/maps/search/?api=1&query=Tranquility%20Spa&query_place_id=ChIJEV_1VMgjWksR6l-Tooc4o_c
Face Clinic Halifax,info@faceclinic.ca,+1 902-497-6465,https://faceclinic.ca/,faceclinic.ca,"6461 Quinpool Rd, Halifax, NS B3L 1B1, Canada",Halifax,Nova Scotia,4.3,6,Skin care clinic,https://www.google.com/maps/search/?api=1&query=Face%20Clinic%20Halifax&query_place_id=ChIJnyTxSGwhWksR38k23EtciwE
Avalon Medical Spa,,(774) 202-7049,http://avalonmedicalspa.net/,avalonmedicalspa.net,"77 Wolcott Ave, Dartmouth, MA 02747",Dartmouth,Nova Scotia,4.9,74,Medical spa,https://www.google.com/maps/search/?api=1&query=Avalon%20Medical%20Spa&query_place_id=ChIJWV--e7jj5IkRwptLzg09Aew
Violet Spa,violetdayspa@ns.aliantzinc.ca,+1 902-435-4999,http://www.violetspa.ca/,www.violetspa.ca,"91 Woodlawn Rd, Dartmouth, NS B2W 2S6, Canada",Dartmouth,Nova Scotia,4.9,20,Massage therapist,https://www.google.com/maps/search/?api=1&query=Violet%20Spa&query_place_id=ChIJk1bilXUkWksR4A7oLz8zlXE
Blurr'd Lines Med Spa Dartmouth MA,blurrdlines11@gmail.com,(508) 317-0551,http://blurrdlines.com/,blurrdlines.com,"654 State Rd, Dartmouth, MA 02747",Dartmouth,Nova Scotia,5,61,Medical spa,https://www.google.com/maps/search/?api=1&query=Blurr'd%20Lines%20Med%20Spa%20Dartmouth%20MA&query_place_id=ChIJIw2OO6r95IkRmWeRssFVsTM
Bedford Chiropractic,,+1 902-835-6865,http://www.bedfordchiro.ca/,www.bedfordchiro.ca,"1687 Bedford Hwy, Bedford, NS B4A 1G1, Canada",Bedford,Nova Scotia,4.9,143,Chiropractor,https://www.google.com/maps/search/?api=1&query=Bedford%20Chiropractic&query_place_id=ChIJ5Qx31ciJWUsRxb0w17Mij8M
Nova Spinal Care Inc,,+1 902-444-6682,http://www.novaspinalcare.ca/,www.novaspinalcare.ca,"50 Gary Martin Dr, Bedford, NS B4B 0P9, Canada",Bedford,Nova Scotia,4.9,171,Chiropractor,https://www.google.com/maps/search/?api=1&query=Nova%20Spinal%20Care%20Inc&query_place_id=ChIJWwG7Xy0gWksRuYpw7J1Hk98
Basin View Chiropractic,info@basinviewchiropractic.com,+1 902-835-5755,http://www.basinviewchiropractic.com/,www.basinviewchiropractic.com,"1239 Bedford Hwy, Bedford, NS B4A 1C5, Canada",Bedford,Nova Scotia,5,62,Chiropractor,https://www.google.com/maps/search/?api=1&query=Basin%20View%20Chiropractic&query_place_id=ChIJi8nLDOyJWUsROFDn0hmsM8Y
Roach Chiropractic Centre,info@roachchiropractic.com,+1 902-404-3828,https://www.roachchiropractic.com/,www.roachchiropractic.com,"1160 Bedford Hwy Unit 103, Bedford, NS B4A 1C1, Canada",Bedford,Nova Scotia,4.9,352,Chiropractor,https://www.google.com/maps/search/?api=1&query=Roach%20Chiropractic%20Centre&query_place_id=ChIJKXCYxe2JWUsReXJIzXwUwxQ
Eaglewood Chiropractic Health Centre,,+1 902-422-6688,https://eaglewoodchiro.ca/,eaglewoodchiro.ca,"105 Dartmouth Rd, Bedford, NS B4A 2L8, Canada",Bedford,Nova Scotia,5,1119,Chiropractor,https://www.google.com/maps/search/?api=1&query=Eaglewood%20Chiropractic%20Health%20Centre&query_place_id=ChIJDWh0pr2JWUsRzJhi-Dkq6qY
Bee Well Integrated Health Centre (IHC),info@beewellihc.com,+1 902-407-3400,https://beewellihc.com/,beewellihc.com,"57 Duke St, Bedford, NS B4A 2Z2, Canada",Bedford,Nova Scotia,5,67,Chiropractor,https://www.google.com/maps/search/?api=1&query=Bee%20Well%20Integrated%20Health%20Centre%20(IHC)&query_place_id=ChIJS5qscS6IWUsRGVjQffUrshA
